default,account_check_status,duration_in_month,credit_history,purpose,credit_amount,savings,present_emp_since,installment_as_income_perc,personal_status_sex,other_debtors,present_res_since,property,age,other_installment_plans,housing,credits_this_2,job,people_under_maintenance,telephone,foreign_worker
1,2,55,4,6,9992,3,3,3,2,1,3,3,33,2,2,2,2,2,1,1
1,2,56,4,4,11583,4,4,4,3,2,4,2,30,2,1,1,2,2,1,1
1,3,43,3,5,9332,2,4,3,3,1,4,3,36,1,1,2,2,1,1,1
1,3,50,2,7,8525,3,3,3,3,2,3,2,27,1,1,2,3,2,1,1
1,3,51,4,5,5218,2,3,3,3,1,3,3,50,1,2,2,2,1,1,1
1,3,56,2,9,13055,2,3,4,2,2,3,2,62,1,1,1,2,1,1,1
1,3,40,2,3,10149,2,3,4,2,1,4,2,44,1,2,1,2,1,1,1
1,3,58,3,8,5194,2,3,4,3,1,4,3,47,2,1,1,2,2,1,1
1,3,56,4,6,4544,3,4,3,3,2,3,2,42,1,2,1,2,1,1,1
1,2,35,2,8,15314,3,4,4,3,1,4,2,51,1,2,2,3,2,1,1
1,2,50,3,8,13226,4,3,3,2,2,3,3,41,1,2,2,3,1,1,1
1,2,76,4,9,11150,4,3,4,2,1,3,2,50,2,2,2,3,2,1,1
1,3,42,3,5,5599,2,4,3,2,2,3,2,34,2,2,1,3,1,1,1
1,3,41,2,6,9205,3,4,4,3,1,3,3,67,2,2,1,3,2,1,1
1,3,25,4,8,6903,3,4,4,2,2,3,2,50,2,2,1,3,2,1,1
1,2,60,4,9,8906,2,4,3,2,2,3,3,46,2,2,1,2,2,1,1
1,3,48,4,6,9349,2,4,4,2,2,4,3,36,2,1,1,2,2,1,1
1,2,53,4,4,7824,4,3,4,2,1,4,3,46,1,2,2,2,1,1,1
1,2,54,4,4,5818,2,4,3,3,1,4,2,39,1,2,1,2,2,1,1
1,2,47,3,6,12216,3,3,3,3,2,3,3,51,1,2,1,2,1,1,1
1,3,45,4,5,10748,4,4,4,2,2,4,3,51,2,1,1,3,1,1,1
1,2,43,3,8,11645,4,4,3,3,2,3,2,48,2,1,1,3,1,1,1
1,2,57,4,7,13404,3,3,4,3,1,3,3,61,2,1,1,2,2,1,1
1,3,43,2,4,13308,4,4,3,3,1,3,3,51,1,2,1,2,2,1,1
1,3,40,3,7,14989,4,4,4,2,1,3,3,36,1,2,1,3,1,1,1
1,2,58,2,7,12777,3,3,4,2,2,4,2,54,2,2,2,2,1,1,1
1,2,69,3,6,11377,4,4,4,2,1,4,2,65,2,2,2,3,1,1,1
1,3,47,4,4,8762,4,3,3,3,1,4,2,53,2,2,2,3,1,1,1
1,3,43,4,6,6130,3,3,4,2,2,4,3,44,2,1,2,3,2,1,1
1,2,46,3,4,11770,2,3,4,3,1,4,2,77,2,1,1,3,2,1,1
1,2,46,4,9,9123,3,3,4,3,1,4,3,61,1,1,2,2,1,1,1
1,3,31,3,3,15992,4,3,4,2,2,3,2,35,2,1,1,2,2,1,1
1,3,39,3,5,8486,4,4,4,3,2,4,3,43,1,1,2,3,2,1,1
1,3,30,4,8,10840,3,4,3,2,1,4,3,47,2,1,1,2,2,1,1
0,3,46,1,4,4224,2,2,2,2,1,3,1,34,2,2,1,2,1,1,1
0,3,43,2,3,9152,1,2,3,1,2,2,2,28,2,2,1,2,1,1,1
0,1,30,3,2,4589,1,3,3,1,2,3,2,38,1,1,1,1,1,1,1
0,2,42,1,6,8211,1,2,2,1,2,2,1,29,1,1,1,1,1,1,1
0,2,41,3,4,3605,3,3,2,2,2,3,1,28,2,1,1,2,1,1,1
0,3,23,2,3,7787,2,3,3,1,2,3,1,49,2,2,1,2,1,1,1
0,3,24,2,3,4442,3,2,3,1,2,2,2,42,1,2,1,2,1,1,1
0,3,39,3,4,7172,2,2,3,1,2,3,1,34,2,1,1,2,1,1,1
0,1,28,1,5,8382,1,3,2,2,1,3,2,50,2,2,1,1,1,1,1
0,2,28,2,3,8918,2,3,3,1,2,3,1,51,1,2,1,1,1,1,1
0,3,35,2,2,5852,1,2,3,1,2,2,1,50,2,2,1,1,1,1,1
0,3,46,3,6,6417,2,2,3,1,1,2,1,28,1,1,1,1,1,1,1
0,3,42,2,5,3347,2,3,2,2,2,3,1,47,2,2,1,2,1,1,1
0,2,40,3,4,6799,3,2,3,2,2,3,1,41,1,1,1,1,1,1,1
0,1,37,1,3,9176,1,2,3,1,1,2,2,36,1,1,1,1,1,1,1
0,1,48,2,5,3380,3,2,2,1,1,2,1,48,1,2,1,1,1,1,1
0,1,29,3,6,2395,3,2,3,1,2,3,2,45,1,2,1,2,1,1,1
0,1,27,1,4,6561,1,2,3,2,2,3,1,25,1,2,1,2,1,1,1
0,3,47,3,2,2872,1,3,2,2,1,3,2,43,1,1,1,1,1,1,1
0,1,29,1,2,2034,3,3,3,1,1,2,2,47,1,2,1,2,1,1,1
0,3,33,3,2,3283,2,2,2,2,2,3,2,38,1,1,1,2,1,1,1
0,3,46,1,2,5745,1,3,2,1,2,3,1,41,1,1,1,2,1,1,1
0,2,48,3,4,7779,1,3,2,2,2,3,2,27,1,2,1,2,1,1,1
0,2,29,3,5,6739,2,2,2,2,1,3,2,28,1,1,1,1,1,1,1
0,2,41,2,6,3261,3,2,2,1,2,3,1,26,2,1,1,2,1,1,1
0,3,25,2,5,4141,3,2,2,2,2,2,2,25,1,2,1,1,1,1,1
0,1,47,3,2,3306,3,3,2,2,2,3,1,38,2,2,1,2,1,1,1
0,3,45,1,6,2731,3,3,2,2,1,3,1,46,2,1,1,1,1,1,1
0,2,23,2,2,8503,2,2,3,2,1,2,2,35,2,2,1,1,1,1,1
0,3,45,1,3,7619,3,2,2,1,2,2,2,31,1,1,1,2,1,1,1
0,2,36,2,2,8981,3,2,3,1,1,2,1,45,2,2,1,2,1,1,1
0,2,22,1,3,9830,3,3,3,1,2,2,2,29,1,1,1,2,1,1,1
0,2,27,1,5,8612,2,3,3,1,1,2,1,48,2,1,1,2,1,1,1
0,2,35,3,4,5661,2,3,2,1,1,2,2,26,2,1,1,2,1,1,1
0,3,49,2,6,5290,3,2,2,2,1,2,1,36,1,2,1,2,1,1,1
0,2,35,2,2,4975,3,2,2,1,1,2,1,30,1,2,1,1,1,1,1
0,1,32,2,3,5314,1,3,3,1,1,2,1,40,2,2,1,2,1,1,1
0,2,30,1,4,7158,3,3,3,1,1,3,2,27,1,2,1,2,1,1,1
0,2,48,1,4,2901,1,2,3,1,1,2,1,41,1,1,1,1,1,1,1
0,2,21,2,3,2689,1,3,3,2,1,2,1,34,1,1,1,2,1,1,1
0,1,46,3,4,9910,2,3,2,2,2,2,2,37,1,1,1,1,1,1,1
0,3,20,3,3,8281,3,3,3,2,1,2,2,35,1,1,1,1,1,1,1
0,2,37,3,6,6327,2,2,2,1,2,2,1,53,1,2,1,1,1,1,1
0,3,28,3,5,5421,2,3,2,1,1,3,1,36,2,1,1,1,1,1,1
0,1,29,1,6,7996,1,3,2,2,1,2,2,39,2,1,1,1,1,1,1
0,3,31,3,5,9352,2,2,2,2,2,3,1,34,1,1,1,2,1,1,1
0,2,24,3,3,9357,2,3,3,1,2,2,1,30,1,1,1,2,1,1,1
0,1,48,3,5,4696,1,2,3,2,1,2,1,47,1,2,1,1,1,1,1
0,2,49,1,4,5040,3,3,2,2,2,3,2,28,2,2,1,1,1,1,1
0,3,20,1,4,7042,2,2,3,1,2,2,2,27,2,1,1,1,1,1,1
0,1,36,1,2,3680,2,3,2,2,1,2,2,49,1,1,1,1,1,1,1
0,3,43,3,3,8549,1,2,2,2,2,3,2,31,1,1,1,1,1,1,1
0,2,20,3,6,2735,1,3,3,1,1,3,1,30,1,2,1,2,1,1,1
0,1,47,2,3,5179,1,3,3,2,2,2,2,48,2,1,1,2,1,1,1
0,2,29,1,2,2504,2,3,2,2,1,3,1,38,2,2,1,1,1,1,1
0,3,30,1,5,2248,2,2,3,1,2,2,2,52,1,2,1,1,1,1,1
0,3,20,2,6,4986,1,3,2,1,2,2,1,38,2,1,1,1,1,1,1
0,3,43,2,6,5013,3,3,2,1,2,2,2,27,1,2,1,1,1,1,1
0,1,34,3,4,4290,1,2,3,1,2,3,1,39,2,1,1,1,1,1,1
0,3,20,1,2,2131,3,3,2,1,1,3,2,31,1,2,1,2,1,1,1
0,2,49,3,6,2059,3,3,3,2,1,3,1,29,1,1,1,2,1,1,1
0,3,47,3,5,5160,3,2,3,2,1,2,1,38,1,2,1,1,1,1,1
0,3,25,1,5,9646,1,2,3,1,2,3,2,43,1,2,1,2,1,1,1
0,1,30,2,6,2011,2,2,3,1,1,3,2,27,2,1,1,2,1,1,1
0,2,48,1,3,5705,2,3,2,2,2,3,1,41,1,2,1,2,1,1,1
0,1,25,1,4,5820,2,2,2,2,1,2,1,45,2,2,1,2,1,1,1
0,1,43,1,6,8569,2,3,2,2,2,2,2,36,2,2,1,1,1,1,1
0,1,28,3,2,4595,3,3,3,2,1,2,2,36,1,2,1,2,1,1,1
0,3,40,1,5,9415,3,3,3,1,1,2,2,47,2,2,1,1,1,1,1
0,3,28,1,2,2538,3,2,2,2,1,2,1,34,2,1,1,1,1,1,1
0,3,29,1,5,9795,3,2,2,1,2,2,2,29,2,2,1,1,1,1,1
0,1,34,2,3,5248,3,3,2,2,2,3,2,54,1,2,1,1,1,1,1
0,2,20,3,4,6226,3,2,3,1,1,2,2,53,1,2,1,1,1,1,1
0,3,36,3,6,6486,1,3,2,2,2,2,1,30,1,2,1,2,1,1,1
0,2,41,2,6,5377,1,2,3,1,2,2,2,25,2,2,1,2,1,1,1
0,1,36,2,4,4671,3,3,3,2,1,2,1,52,1,1,1,1,1,1,1
0,3,39,1,6,7131,2,3,2,1,1,3,2,31,2,1,1,1,1,1,1
0,1,35,1,5,3066,1,3,3,2,2,2,1,31,2,2,1,1,1,1,1
0,3,31,2,6,4581,3,2,2,1,2,3,2,46,2,2,1,1,1,1,1
0,1,36,1,3,6222,1,3,2,2,1,2,2,54,1,1,1,2,1,1,1
0,2,31,1,2,9957,1,3,3,1,2,2,1,52,1,2,1,1,1,1,1
0,2,23,1,5,4128,1,2,3,2,2,3,2,51,1,1,1,2,1,1,1
0,3,22,1,6,5848,3,3,2,1,2,2,1,52,2,2,1,2,1,1,1
0,2,44,3,3,8359,2,2,3,1,1,3,2,53,2,1,1,1,1,1,1
0,2,42,2,6,9015,2,3,2,1,1,3,1,46,2,2,1,1,1,1,1
0,3,23,2,5,9152,1,3,3,1,1,3,1,47,1,2,1,1,1,1,1
0,1,32,3,4,5797,1,3,2,2,2,2,2,37,1,2,1,1,1,1,1
0,3,40,2,5,5008,2,2,2,1,1,3,1,50,2,1,1,2,1,1,1
0,2,22,3,2,9653,2,2,2,1,1,3,2,52,2,2,1,1,1,1,1
0,2,33,1,4,4287,3,3,2,1,2,2,2,26,1,2,1,1,1,1,1
0,1,35,3,3,2523,3,3,3,2,2,3,2,46,2,1,1,1,1,1,1
0,2,43,2,3,6771,2,2,3,1,1,3,1,31,2,2,1,2,1,1,1
0,3,37,3,2,9906,1,3,3,2,1,3,2,53,2,2,1,1,1,1,1
0,3,32,1,2,4394,3,3,3,2,2,2,2,39,2,2,1,2,1,1,1
0,2,46,1,6,2544,3,3,3,2,2,3,1,43,2,2,1,2,1,1,1
0,3,43,2,2,4145,3,2,2,2,1,2,2,33,2,1,1,1,1,1,1
0,1,33,2,4,8251,2,3,3,1,1,3,1,32,1,2,1,1,1,1,1
0,3,23,3,2,8908,2,3,2,1,2,2,1,47,1,2,1,2,1,1,1
0,1,35,1,5,7590,2,3,2,2,2,3,1,46,2,1,1,2,1,1,1
0,2,21,3,4,4451,3,2,2,2,1,2,1,39,2,2,1,1,1,1,1
0,3,45,2,5,3000,1,3,2,2,2,2,2,48,1,1,1,2,1,1,1
0,3,29,3,4,5558,3,3,3,1,1,2,2,35,2,1,1,1,1,1,1
0,1,27,2,2,9733,1,2,3,1,1,3,2,28,2,2,1,1,1,1,1
0,1,41,3,6,8888,3,3,2,2,2,3,2,44,1,2,1,2,1,1,1
0,1,40,2,4,2056,1,2,2,1,1,3,2,26,2,2,1,1,1,1,1
0,3,21,1,2,3533,2,2,3,1,2,3,1,40,2,1,1,2,1,1,1
0,2,20,2,3,5773,2,2,2,2,1,2,2,41,1,1,1,1,1,1,1
0,2,35,3,3,3465,1,3,3,1,1,3,1,46,1,1,1,1,1,1,1
0,1,23,1,3,7186,1,2,2,2,1,2,2,34,1,2,1,1,1,1,1
0,3,47,2,4,9772,1,2,3,1,2,3,1,31,2,2,1,2,1,1,1
0,1,25,3,2,8688,1,2,3,1,2,3,2,37,2,1,1,1,1,1,1
0,1,34,3,6,3287,1,3,3,1,2,2,1,41,2,1,1,1,1,1,1
0,2,45,2,3,3277,3,3,3,1,1,3,2,42,2,2,1,1,1,1,1
0,2,37,2,3,8799,1,2,3,2,1,3,2,37,2,1,1,2,1,1,1
0,1,35,1,2,6715,3,3,3,1,2,3,1,51,1,2,1,2,1,1,1
0,3,45,2,6,5935,3,2,2,2,1,2,2,54,1,2,1,2,1,1,1
0,1,34,2,6,5057,2,2,3,1,2,2,1,49,1,1,1,1,1,1,1
0,3,47,2,4,9902,2,3,2,2,1,2,1,28,1,1,1,1,1,1,1
0,3,37,3,4,5500,2,2,3,1,2,3,2,29,2,1,1,2,1,1,1
0,1,45,1,2,4517,3,3,2,2,2,3,2,41,2,1,1,2,1,1,1
0,1,31,1,4,8353,2,3,2,2,1,2,1,39,2,1,1,2,1,1,1
0,1,22,3,3,6301,2,2,3,2,2,3,2,35,1,1,1,2,1,1,1
0,3,42,2,6,8626,1,2,3,2,2,2,2,53,1,1,1,2,1,1,1
0,1,31,3,6,4864,2,3,2,2,1,2,2,32,1,2,1,2,1,1,1
0,3,38,3,2,2987,2,2,2,2,2,2,1,49,2,1,1,1,1,1,1
0,3,32,2,2,8344,3,3,3,1,2,3,1,51,1,1,1,1,1,1,1
0,3,32,3,4,5748,2,3,2,2,1,3,2,32,1,1,1,1,1,1,1
0,3,30,2,2,2468,2,2,3,2,2,3,2,54,2,2,1,1,1,1,1
0,2,31,3,2,4660,3,3,2,1,2,2,2,37,1,2,1,1,1,1,1
0,3,34,1,3,8810,2,2,3,1,2,3,2,29,1,2,1,2,1,1,1
0,1,35,3,4,2823,3,2,2,2,1,3,1,37,2,1,1,2,1,1,1
0,1,20,3,5,9205,3,2,3,1,2,3,2,29,2,1,1,1,1,1,1
0,1,31,3,3,9346,1,3,2,1,1,3,2,34,2,2,1,1,1,1,1
0,3,31,2,5,5692,1,2,2,2,1,2,1,26,2,2,1,2,1,1,1
0,1,35,1,4,4722,3,3,3,1,2,3,2,42,1,1,1,2,1,1,1
0,3,27,2,4,8154,1,3,3,1,1,2,1,28,1,1,1,1,1,1,1
0,1,38,3,6,3759,3,3,3,2,2,3,1,38,2,1,1,2,1,1,1
0,3,42,3,6,7460,2,2,3,1,1,2,2,26,1,2,1,2,1,1,1
0,2,49,3,2,7903,1,2,2,2,2,2,2,53,1,2,1,2,1,1,1
0,2,44,2,5,9019,3,3,2,1,1,3,2,45,1,2,1,1,1,1,1
0,2,36,2,2,3069,1,3,3,2,1,2,2,54,2,2,1,1,1,1,1
0,3,32,3,4,6985,2,3,2,2,1,3,1,50,1,1,1,1,1,1,1
0,2,35,3,4,4730,3,2,2,1,1,3,2,51,2,1,1,2,1,1,1
0,2,36,3,2,6375,2,3,2,2,1,2,1,49,1,2,1,2,1,1,1
0,2,38,3,5,3468,3,3,2,2,1,3,1,51,1,2,1,2,1,1,1
0,1,46,1,4,6014,2,3,3,1,1,2,2,26,1,2,1,1,1,1,1
0,3,20,2,6,6875,1,2,3,1,1,3,1,54,1,1,1,2,1,1,1
0,3,44,3,6,5989,2,3,2,1,1,2,1,42,2,1,1,2,1,1,1
0,1,23,1,6,5594,1,2,3,1,1,2,2,33,2,1,1,1,1,1,1
0,3,30,1,3,9105,1,2,2,2,2,3,1,34,1,1,1,1,1,1,1
0,1,37,1,6,6675,3,2,3,2,2,2,2,49,2,2,1,2,1,1,1
0,3,23,1,2,2307,1,2,2,2,1,3,1,46,1,2,1,2,1,1,1
0,3,34,2,4,8009,1,2,3,1,2,3,1,43,1,1,1,2,1,1,1
0,1,46,2,4,7412,2,2,2,2,2,3,1,48,1,2,1,2,1,1,1
0,3,27,2,2,8449,2,2,3,1,2,3,1,33,2,1,1,1,1,1,1
0,3,46,3,3,2481,1,3,2,1,2,3,1,44,2,2,1,1,1,1,1
0,1,32,3,4,3916,2,3,3,1,1,3,1,42,1,1,1,2,1,1,1
0,3,25,2,4,9620,2,2,2,2,1,2,1,44,1,2,1,1,1,1,1
0,2,39,2,4,8856,3,2,2,2,2,3,2,27,2,2,1,2,1,1,1
0,1,26,3,4,6419,1,2,2,1,2,2,1,32,1,1,1,1,1,1,1
0,2,46,2,3,6963,3,2,3,2,1,3,2,52,1,2,1,1,1,1,1
0,3,42,2,2,2847,2,2,3,2,1,3,2,44,1,1,1,1,1,1,1
0,2,23,2,3,2820,3,3,2,1,2,2,1,30,1,2,1,1,1,1,1
0,2,46,2,2,7470,3,2,3,2,2,2,2,45,1,1,1,2,1,1,1
0,3,22,3,2,6264,1,2,2,2,1,2,2,38,1,2,1,1,1,1,1
0,3,29,1,3,2895,1,2,3,2,1,3,2,52,1,1,1,1,1,1,1
0,1,24,1,2,3873,3,3,3,2,1,3,2,50,2,2,1,1,1,1,1
0,3,31,1,5,6897,3,3,3,2,1,2,1,41,1,1,1,2,1,1,1
0,2,30,1,2,2530,1,2,3,2,2,2,1,42,2,1,1,2,1,1,1
0,3,39,3,2,6735,3,3,3,1,1,2,1,39,1,1,1,2,1,1,1
0,3,23,3,4,3347,1,2,3,1,2,3,1,54,2,2,1,1,1,1,1
0,2,28,2,4,7113,1,2,3,2,2,2,1,48,2,1,1,1,1,1,1
0,1,26,3,5,9701,1,2,3,2,2,3,1,51,1,1,1,2,1,1,1
0,1,39,1,3,3720,3,3,3,2,1,2,1,53,2,1,1,1,1,1,1
0,2,36,1,3,4611,3,2,2,2,1,2,1,48,1,2,1,1,1,1,1
0,1,39,1,5,5572,1,2,3,1,1,3,1,29,2,2,1,1,1,1,1
0,2,23,2,2,9405,3,2,2,2,1,3,1,26,1,1,1,2,1,1,1
0,1,35,2,2,2726,1,2,3,1,2,2,1,53,2,2,1,2,1,1,1
0,3,20,3,5,6560,1,2,2,1,2,3,2,48,2,2,1,2,1,1,1
0,3,35,1,2,7838,3,2,3,2,2,3,2,38,2,1,1,1,1,1,1
0,2,48,2,2,6825,3,2,2,2,2,2,2,32,2,1,1,2,1,1,1
0,3,26,3,6,2525,1,2,2,1,2,3,2,36,1,1,1,2,1,1,1
0,1,34,3,2,3411,2,2,3,1,2,3,2,39,2,2,1,1,1,1,1
0,1,47,1,3,2985,2,2,2,2,2,2,2,26,1,2,1,2,1,1,1
0,1,26,3,5,3786,1,3,3,1,1,2,1,42,1,1,1,2,1,1,1
0,1,38,2,4,5537,1,2,2,1,2,2,2,42,1,1,1,2,1,1,1
0,3,40,2,6,7580,3,2,3,1,2,2,1,35,2,1,1,1,1,1,1
0,1,45,2,6,8173,1,2,3,2,1,2,2,34,1,1,1,1,1,1,1
0,1,47,1,5,4734,3,3,3,2,2,2,2,41,1,1,1,1,1,1,1
0,1,29,1,3,4221,2,2,3,2,2,3,1,36,1,2,1,1,1,1,1
0,3,32,2,5,2217,2,2,3,2,1,3,2,36,2,1,1,2,1,1,1
0,1,46,3,3,4373,1,2,2,2,1,2,2,31,2,1,1,1,1,1,1
0,1,26,3,3,6588,1,3,2,2,1,3,2,31,1,2,1,1,1,1,1
0,3,47,1,2,8664,3,2,2,2,2,2,1,30,1,2,1,1,1,1,1
0,1,36,1,4,9086,2,3,2,1,2,3,1,49,2,2,1,1,1,1,1
0,3,43,3,3,6345,3,3,3,2,1,2,1,53,1,1,1,2,1,1,1
0,1,29,1,2,8320,2,2,2,1,2,2,1,35,2,1,1,2,1,1,1
0,2,28,1,6,5322,3,2,2,2,1,2,1,34,1,2,1,2,1,1,1
0,1,42,3,5,9872,1,2,3,1,1,2,1,39,1,2,1,1,1,1,1
0,1,40,1,4,4114,2,3,2,1,2,3,1,35,2,1,1,2,1,1,1
0,1,31,2,3,7181,1,3,2,1,1,3,2,50,2,1,1,2,1,1,1
0,1,47,1,4,6489,1,2,2,2,1,2,1,50,1,1,1,1,1,1,1
0,2,41,1,2,6107,1,2,3,2,2,2,1,32,1,1,1,2,1,1,1
0,2,21,3,6,9487,1,3,3,2,2,3,1,39,1,2,1,1,1,1,1
0,3,29,2,6,3823,1,3,2,2,2,2,2,52,2,1,1,2,1,1,1
0,3,42,3,5,5990,2,3,2,2,2,2,1,36,2,1,1,2,1,1,1
0,3,38,1,4,3825,2,2,2,1,1,2,2,29,2,1,1,1,1,1,1
0,2,32,2,6,8591,2,2,2,2,2,2,1,34,2,1,1,2,1,1,1
0,2,21,3,3,9087,1,2,2,2,2,3,2,29,2,2,1,2,1,1,1
0,3,36,1,5,8228,3,2,2,2,1,2,2,48,1,1,1,2,1,1,1
0,3,41,1,4,2713,3,2,2,2,1,3,1,32,2,1,1,2,1,1,1
0,2,34,3,2,5926,1,3,3,2,1,2,1,38,2,2,1,1,1,1,1
0,1,25,2,4,9515,2,3,2,2,2,3,1,25,1,1,1,2,1,1,1
0,3,44,2,6,7449,1,3,2,2,2,3,2,46,1,1,1,2,1,1,1
0,3,47,1,2,6243,3,3,2,1,2,2,2,38,2,2,1,1,1,1,1
0,3,48,2,2,8103,2,2,2,2,1,3,1,40,1,1,1,1,1,1,1
0,1,49,1,5,2185,1,2,3,1,2,3,2,25,1,1,1,2,1,1,1
0,2,22,2,4,4999,1,3,3,2,1,2,2,28,1,2,1,2,1,1,1
0,1,49,1,6,3844,2,2,3,1,2,3,1,42,1,2,1,1,1,1,1
0,1,22,1,3,3276,2,3,2,2,1,3,1,40,2,1,1,2,1,1,1
0,1,46,1,3,5032,3,2,2,2,2,2,2,54,1,2,1,2,1,1,1
0,2,37,1,4,2372,2,2,3,1,2,3,2,42,1,1,1,2,1,1,1
0,2,32,1,5,3241,2,2,2,1,1,3,2,49,2,1,1,1,1,1,1
0,1,41,3,3,8770,3,3,3,2,2,2,2,33,1,2,1,2,1,1,1
0,1,32,2,6,6294,2,3,2,1,2,3,2,29,2,1,1,1,1,1,1
0,2,36,3,5,2819,3,2,2,1,2,3,1,32,1,1,1,1,1,1,1
0,3,43,2,5,5363,2,2,3,1,2,2,2,44,1,2,1,2,1,1,1
0,2,30,1,6,8736,2,2,3,1,1,3,1,36,1,1,1,1,1,1,1
0,1,36,2,5,6575,1,3,3,2,2,3,1,29,1,1,1,2,1,1,1
0,2,41,3,4,7665,3,3,3,1,2,3,1,28,2,2,1,1,1,1,1
0,1,45,1,3,9557,2,3,3,2,2,3,2,46,2,1,1,2,1,1,1
0,2,39,3,3,6796,3,3,3,2,1,2,1,34,2,1,1,2,1,1,1
0,3,22,3,5,3933,2,2,2,2,2,3,1,27,1,1,1,2,1,1,1
0,3,43,2,5,4315,2,2,2,2,2,2,2,34,1,1,1,2,1,1,1
0,2,36,3,6,7483,3,2,2,2,2,2,1,42,1,2,1,1,1,1,1
0,1,32,3,5,4731,2,3,3,2,2,3,2,53,2,1,1,1,1,1,1
0,3,20,1,4,4506,1,2,2,1,1,3,2,40,1,2,1,1,1,1,1
0,1,21,3,5,6306,1,2,2,1,1,3,1,25,1,1,1,2,1,1,1
0,3,46,1,2,5906,1,2,3,1,1,3,1,28,2,1,1,2,1,1,1
0,2,33,3,2,9870,1,2,2,1,1,2,2,29,1,2,1,2,1,1,1
0,2,23,2,5,6215,1,3,2,1,2,2,1,45,2,1,1,2,1,1,1
0,3,29,2,6,8800,2,3,2,2,1,3,1,54,1,2,1,2,1,1,1
0,2,32,1,2,5328,1,2,3,1,2,3,1,40,1,2,1,2,1,1,1
0,2,29,2,4,7389,3,3,2,2,2,2,2,29,1,2,1,2,1,1,1
0,2,44,3,3,3072,3,3,2,1,1,3,1,35,1,1,1,1,1,1,1
0,3,42,3,5,2918,1,2,3,2,2,2,2,54,1,2,1,2,1,1,1
0,1,21,2,2,9073,1,3,3,2,2,2,1,29,2,1,1,2,1,1,1
0,1,35,2,3,5840,3,3,3,1,1,2,1,52,1,1,1,1,1,1,1
0,2,22,3,4,9658,1,3,2,1,2,2,2,29,2,2,1,1,1,1,1
0,1,33,2,6,6681,3,3,2,2,1,2,2,49,1,2,1,2,1,1,1
1,1,20,3,3,8809,2,3,3,2,2,3,2,34,2,2,1,1,1,1,1
1,1,20,2,5,4152,2,3,3,1,2,3,1,39,1,2,1,1,1,1,1
1,3,30,3,3,5385,3,3,2,1,2,2,2,44,2,1,1,2,1,1,1
1,1,36,1,5,4618,3,2,2,2,2,2,1,29,1,1,1,1,1,1,1
1,1,44,2,6,2450,2,2,3,2,1,3,1,40,1,2,1,2,1,1,1
1,1,31,3,2,5598,3,3,3,1,1,2,2,49,2,2,1,2,1,1,1
1,2,48,1,6,9542,1,2,2,1,1,2,1,34,2,2,1,1,1,1,1
1,2,45,1,5,5898,2,3,2,1,2,3,1,46,2,1,1,1,1,1,1
1,2,42,2,3,5996,1,2,2,1,1,2,1,40,1,2,1,1,1,1,1
1,2,25,3,4,4773,1,3,3,2,1,2,1,52,2,1,1,1,1,1,1
1,3,23,3,2,8082,3,2,2,2,2,3,1,44,1,1,1,2,1,1,1
1,2,34,3,2,8550,2,3,2,2,2,3,1,30,1,1,1,1,1,1,1
1,2,48,1,3,6605,2,3,3,2,1,3,1,36,1,1,1,1,1,1,1
1,3,39,3,4,8344,3,3,3,1,2,2,2,44,1,1,1,2,1,1,1
1,3,26,3,2,2239,3,2,3,1,2,3,2,42,1,2,1,1,1,1,1
1,3,39,3,4,6560,1,3,2,1,1,2,1,35,2,1,1,1,1,1,1
1,1,37,1,3,7411,2,2,2,2,2,3,2,34,2,2,1,1,1,1,1
1,3,43,2,5,4541,1,3,3,1,2,2,2,52,2,2,1,1,1,1,1
1,1,36,2,5,7986,2,2,2,2,1,2,1,39,2,1,1,2,1,1,1
1,3,45,1,6,4361,3,2,2,1,1,3,1,53,2,2,1,2,1,1,1
1,2,48,1,5,4695,3,3,2,1,2,3,1,41,1,2,1,1,1,1,1
1,3,22,2,2,9069,3,2,2,1,2,2,1,52,1,1,1,1,1,1,1
1,3,42,3,3,8538,1,2,3,2,1,2,1,43,1,2,1,2,1,1,1
1,3,29,3,2,3629,2,3,3,2,2,2,1,30,2,2,1,1,1,1,1
1,1,37,2,6,3095,2,2,3,2,1,2,1,38,2,2,1,2,1,1,1
1,2,32,3,5,8640,2,2,2,1,1,2,1,29,1,2,1,2,1,1,1
1,3,44,1,3,5207,2,3,3,2,2,3,1,33,1,2,1,2,1,1,1
1,1,30,3,3,4881,2,3,3,2,1,3,1,27,2,1,1,2,1,1,1
1,2,38,2,4,4457,2,3,2,2,2,2,1,30,2,1,1,2,1,1,1
1,3,30,3,4,5981,3,2,3,1,2,2,2,34,1,2,1,1,1,1,1
1,3,46,1,3,8349,1,3,3,2,1,3,2,26,1,2,1,2,1,1,1
1,1,47,2,5,8336,1,2,3,2,2,3,2,45,2,2,1,1,1,1,1
1,1,43,3,6,5881,1,2,2,1,2,2,1,33,1,2,1,1,1,1,1
1,3,43,3,6,9852,1,3,2,1,2,3,1,48,2,1,1,1,1,1,1
1,2,24,2,2,9315,3,3,2,1,2,2,1,36,1,2,1,2,1,1,1
1,1,48,3,2,8467,1,2,3,1,1,2,2,45,1,1,1,2,1,1,1
1,2,36,3,4,5961,2,3,2,1,2,3,2,40,1,1,1,1,1,1,1
1,1,38,2,2,4215,1,3,3,1,1,3,2,32,2,2,1,2,1,1,1
